# replication time (downloaded from Lawrence Nature 2013. Supplementary Table5)
chr	start	end	replication_time
5	61700001	61800000	575
5	61800001	61900000	702
5	61900001	62000000	735
5	62000001	62100000	713
5	62100001	62200000	815
5	62200001	62300000	923
5	62300001	62400000	964
5	62400001	62500000	978
5	62500001	62600000	981
5	62600001	62700000	1030
5	62700001	62800000	1055
5	62800001	62900000	1087
5	62900001	63000000	1056
5	63000001	63100000	1065
5	63100001	63200000	1055
5	63200001	63300000	1003
5	63300001	63400000	951
5	63400001	63500000	964
5	63500001	63600000	941
5	63600001	63700000	920
5	63700001	63800000	895
5	63800001	63900000	798
5	63900001	64000000	688
5	64000001	64100000	632
5	64100001	64200000	601
5	64200001	64300000	574
5	64300001	64400000	455
5	64400001	64500000	432
5	64500001	64600000	462
5	64600001	64700000	480
5	64700001	64800000	476
5	64800001	64900000	444
5	64900001	65000000	406
5	65000001	65100000	242
5	65100001	65200000	149
5	65200001	65300000	153
5	65300001	65400000	189
5	65400001	65500000	411
5	65500001	65600000	437
5	65600001	65700000	541
5	65700001	65800000	612
5	65800001	65900000	687
5	65900001	66000000	621
5	66000001	66100000	563
5	66100001	66200000	450
5	66200001	66300000	367
5	66300001	66400000	369
5	66400001	66500000	392
5	66500001	66600000	370
5	66600001	66700000	468
5	66700001	66800000	592
5	66800001	66900000	709
5	66900001	67000000	806
5	67000001	67100000	863
5	67100001	67200000	903
5	67200001	67300000	880
5	67300001	67400000	820
5	67400001	67500000	741
5	67500001	67600000	619
5	67600001	67700000	535
5	67700001	67800000	505
5	67800001	67900000	601
5	67900001	68000000	681
5	68000001	68100000	678
5	68100001	68200000	623
5	68200001	68300000	577
5	68300001	68400000	408
5	68400001	68500000	273
5	68500001	68600000	232
5	68600001	68700000	261
5	68700001	68800000	314
5	68800001	68900000	312
5	68900001	69000000	NaN
5	69000001	69100000	NaN
5	69100001	69200000	NaN
5	69200001	69300000	NaN
5	69300001	69400000	NaN
5	69400001	69500000	NaN
5	69500001	69600000	NaN
5	69600001	69700000	NaN
5	69700001	69800000	649
5	69800001	69900000	NaN
5	69900001	70000000	NaN
5	70000001	70100000	NaN
5	70100001	70200000	NaN
5	70200001	70300000	NaN
5	70300001	70400000	581
5	70400001	70500000	NaN
5	70500001	70600000	NaN
5	70600001	70700000	332
5	70700001	70800000	454
5	70800001	70900000	516
5	70900001	71000000	600
5	71000001	71100000	526
5	71100001	71200000	601
5	71200001	71300000	621
5	71300001	71400000	589
5	71400001	71500000	453
5	71500001	71600000	427
5	71600001	71700000	342
5	71700001	71800000	225
5	71800001	71900000	344
5	71900001	72000000	442
5	72000001	72100000	439
5	72100001	72200000	426
5	72200001	72300000	388
5	72300001	72400000	440
5	72400001	72500000	565
5	72500001	72600000	584
5	72600001	72700000	576
5	72700001	72800000	473
5	72800001	72900000	289
5	72900001	73000000	189
5	73000001	73100000	331
5	73100001	73200000	450
5	73200001	73300000	577
5	73300001	73400000	605
5	73400001	73500000	644
5	73500001	73600000	684
5	73600001	73700000	646
5	73700001	73800000	647
5	73800001	73900000	606
5	73900001	74000000	542
5	74000001	74100000	567
5	74100001	74200000	581
5	74200001	74300000	633
5	74300001	74400000	634
5	74400001	74500000	610
5	74500001	74600000	448
5	74600001	74700000	413
5	74700001	74800000	490
5	74800001	74900000	500
5	74900001	75000000	468
5	75000001	75100000	605
5	75100001	75200000	675
5	75200001	75300000	732
5	75300001	75400000	830
5	75400001	75500000	858
5	75500001	75600000	783
5	75600001	75700000	738
5	75700001	75800000	675
5	75800001	75900000	628
5	75900001	76000000	481
5	76000001	76100000	372
5	76100001	76200000	350
5	76200001	76300000	418
5	76300001	76400000	333
5	76400001	76500000	177
5	76500001	76600000	210
5	76600001	76700000	390
5	76700001	76800000	451
5	76800001	76900000	518
5	76900001	77000000	584
5	77000001	77100000	581
5	77100001	77200000	536
5	77200001	77300000	593
5	77300001	77400000	592
5	77400001	77500000	512
5	77500001	77600000	418
5	77600001	77700000	318
5	77700001	77800000	434
5	77800001	77900000	434
5	77900001	78000000	353
5	78000001	78100000	289
5	78100001	78200000	378
5	78200001	78300000	452
5	78300001	78400000	434
5	78400001	78500000	526
5	78500001	78600000	578
5	78600001	78700000	588
5	78700001	78800000	577
5	78800001	78900000	593
5	78900001	79000000	598
5	79000001	79100000	684
5	79100001	79200000	747
5	79200001	79300000	795
5	79300001	79400000	746
5	79400001	79500000	712
5	79500001	79600000	673
5	79600001	79700000	617
5	79700001	79800000	590
5	79800001	79900000	516
5	79900001	80000000	545
5	80000001	80100000	626
5	80100001	80200000	752
5	80200001	80300000	708
5	80300001	80400000	743
5	80400001	80500000	751
5	80500001	80600000	766
5	80600001	80700000	777
5	80700001	80800000	831
5	80800001	80900000	864
5	80900001	81000000	820
5	81000001	81100000	644
5	81100001	81200000	636
5	81200001	81300000	671
5	81300001	81400000	717
5	81400001	81500000	713
5	81500001	81600000	572
5	81600001	81700000	476
5	81700001	81800000	435
5	81800001	81900000	485
5	81900001	82000000	596
5	82000001	82100000	638
5	82100001	82200000	642
5	82200001	82300000	619
5	82300001	82400000	563
5	82400001	82500000	717
5	82500001	82600000	631
5	82600001	82700000	545
5	82700001	82800000	510
5	82800001	82900000	529
5	82900001	83000000	506
5	83000001	83100000	552
5	83100001	83200000	483
5	83200001	83300000	519
5	83300001	83400000	623
5	83400001	83500000	725
5	83500001	83600000	764
5	83600001	83700000	631
5	83700001	83800000	530
5	83800001	83900000	483
5	83900001	84000000	532
5	84000001	84100000	581
5	84100001	84200000	685
5	84200001	84300000	723
5	84300001	84400000	860
5	84400001	84500000	860
5	84500001	84600000	921
5	84600001	84700000	930
5	84700001	84800000	975
5	84800001	84900000	1008
5	84900001	85000000	1007
5	85000001	85100000	988
5	85100001	85200000	913
5	85200001	85300000	892
5	85300001	85400000	872
5	85400001	85500000	957
5	85500001	85600000	922
5	85600001	85700000	905
5	85700001	85800000	938
5	85800001	85900000	880
5	85900001	86000000	829
5	86000001	86100000	740
5	86100001	86200000	602
5	86200001	86300000	551
5	86300001	86400000	685
5	86400001	86500000	618
5	86500001	86600000	682
5	86600001	86700000	726
5	86700001	86800000	837
5	86800001	86900000	929
5	86900001	87000000	958
5	87000001	87100000	973
5	87100001	87200000	991
5	87200001	87300000	1018
5	87300001	87400000	1042
5	87400001	87500000	1057
5	87500001	87600000	1090
5	87600001	87700000	1103
5	87700001	87800000	1122
5	87800001	87900000	1153
5	87900001	88000000	1158
5	88000001	88100000	1149
5	88100001	88200000	1192
5	88200001	88300000	1231
5	88300001	88400000	1191
5	88400001	88500000	1195
5	88500001	88600000	1133
5	88600001	88700000	1114
5	88700001	88800000	1085
5	88800001	88900000	1086
5	88900001	89000000	1067
5	89000001	89100000	1021
5	89100001	89200000	1026
5	89200001	89300000	1029
5	89300001	89400000	970
5	89400001	89500000	951
5	89500001	89600000	953
5	89600001	89700000	912
5	89700001	89800000	824
5	89800001	89900000	780
5	89900001	90000000	755
5	90000001	90100000	610
5	90100001	90200000	449
5	90200001	90300000	389
5	90300001	90400000	375
5	90400001	90500000	355
5	90500001	90600000	311
5	90600001	90700000	210
5	90700001	90800000	334
5	90800001	90900000	435
5	90900001	91000000	534
5	91000001	91100000	629
5	91100001	91200000	706
5	91200001	91300000	718
5	91300001	91400000	714
5	91400001	91500000	731
5	91500001	91600000	722
5	91600001	91700000	596
5	91700001	91800000	697
5	91800001	91900000	614
5	91900001	92000000	576
5	92000001	92100000	560
5	92100001	92200000	579
5	92200001	92300000	581
5	92300001	92400000	548
5	92400001	92500000	482
5	92500001	92600000	504
5	92600001	92700000	439
5	92700001	92800000	447
5	92800001	92900000	539
5	92900001	93000000	505
5	93000001	93100000	481
5	93100001	93200000	587
5	93200001	93300000	622
5	93300001	93400000	567
5	93400001	93500000	558
5	93500001	93600000	440
5	93600001	93700000	454
5	93700001	93800000	484
5	93800001	93900000	402
5	93900001	94000000	515
5	94000001	94100000	399
5	94100001	94200000	361
5	94200001	94300000	419
5	94300001	94400000	544
5	94400001	94500000	629
5	94500001	94600000	594
5	94600001	94700000	598
5	94700001	94800000	511
5	94800001	94900000	431
5	94900001	95000000	359
5	95000001	95100000	216
5	95100001	95200000	242
5	95200001	95300000	178
5	95300001	95400000	247
5	95400001	95500000	246
5	95500001	95600000	360
5	95600001	95700000	348
5	95700001	95800000	288
5	95800001	95900000	209
5	95900001	96000000	189
5	96000001	96100000	204
5	96100001	96200000	345
5	96200001	96300000	423
5	96300001	96400000	469
5	96400001	96500000	556
5	96500001	96600000	614
5	96600001	96700000	748
5	96700001	96800000	847
5	96800001	96900000	926
5	96900001	97000000	927
5	97000001	97100000	962
5	97100001	97200000	980
5	97200001	97300000	1006
5	97300001	97400000	1023
5	97400001	97500000	1023
5	97500001	97600000	962
5	97600001	97700000	985
5	97700001	97800000	942
5	97800001	97900000	907
5	97900001	98000000	876
5	98000001	98100000	856
5	98100001	98200000	729
5	98200001	98300000	595
5	98300001	98400000	523
5	98400001	98500000	560
5	98500001	98600000	605
5	98600001	98700000	829
5	98700001	98800000	899
5	98800001	98900000	932
5	98900001	99000000	896
5	99000001	99100000	968
5	99100001	99200000	995
5	99200001	99300000	995
5	99300001	99400000	1007
5	99400001	99500000	1022
5	99500001	99600000	1064
5	99600001	99700000	1077
5	99700001	99800000	1082
5	99800001	99900000	1027
5	99900001	100000000	1030
5	100000001	100100000	1055
5	100100001	100200000	1057
5	100200001	100300000	1122
5	100300001	100400000	1152
5	100400001	100500000	1135
5	100500001	100600000	1074
5	100600001	100700000	1023
5	100700001	100800000	1054
5	100800001	100900000	1035
5	100900001	101000000	1038
5	101000001	101100000	1008
5	101100001	101200000	1010
5	101200001	101300000	987
5	101300001	101400000	924
5	101400001	101500000	910
5	101500001	101600000	884
5	101600001	101700000	870
5	101700001	101800000	832
5	101800001	101900000	647
5	101900001	102000000	520
5	102000001	102100000	415
5	102100001	102200000	454
5	102200001	102300000	523
5	102300001	102400000	550
5	102400001	102500000	565
5	102500001	102600000	549
5	102600001	102700000	531
5	102700001	102800000	504
5	102800001	102900000	474
5	102900001	103000000	521
5	103000001	103100000	588
5	103100001	103200000	647
5	103200001	103300000	643
5	103300001	103400000	698
5	103400001	103500000	802
5	103500001	103600000	821
5	103600001	103700000	879
5	103700001	103800000	882
5	103800001	103900000	885
5	103900001	104000000	891
5	104000001	104100000	977
5	104100001	104200000	970
5	104200001	104300000	1031
5	104300001	104400000	1054
5	104400001	104500000	1109
5	104500001	104600000	1135
5	104600001	104700000	1119
5	104700001	104800000	1151
5	104800001	104900000	1161
5	104900001	105000000	1138
5	105000001	105100000	1106
5	105100001	105200000	1100
5	105200001	105300000	1051
5	105300001	105400000	1032
5	105400001	105500000	1001
5	105500001	105600000	1018
5	105600001	105700000	990
5	105700001	105800000	954
5	105800001	105900000	965
5	105900001	106000000	944
5	106000001	106100000	843
5	106100001	106200000	901
5	106200001	106300000	838
5	106300001	106400000	723
5	106400001	106500000	625
5	106500001	106600000	531
5	106600001	106700000	435
5	106700001	106800000	423
5	106800001	106900000	573
5	106900001	107000000	628
5	107000001	107100000	622
5	107100001	107200000	614
5	107200001	107300000	635
5	107300001	107400000	739
5	107400001	107500000	868
5	107500001	107600000	913
5	107600001	107700000	892
5	107700001	107800000	754
5	107800001	107900000	643
5	107900001	108000000	608
5	108000001	108100000	476
5	108100001	108200000	576
5	108200001	108300000	536
5	108300001	108400000	741
5	108400001	108500000	684
5	108500001	108600000	598
5	108600001	108700000	635
5	108700001	108800000	583
5	108800001	108900000	594
5	108900001	109000000	708
5	109000001	109100000	784
5	109100001	109200000	913
5	109200001	109300000	894
5	109300001	109400000	948
5	109400001	109500000	959
5	109500001	109600000	986
5	109600001	109700000	973
5	109700001	109800000	951
5	109800001	109900000	954
5	109900001	110000000	905
5	110000001	110100000	846
5	110100001	110200000	714
5	110200001	110300000	579
5	110300001	110400000	629
5	110400001	110500000	623
5	110500001	110600000	738
5	110600001	110700000	767
5	110700001	110800000	674
5	110800001	110900000	606
5	110900001	111000000	636
5	111000001	111100000	586
5	111100001	111200000	548
5	111200001	111300000	617
5	111300001	111400000	609
5	111400001	111500000	688
5	111500001	111600000	671
5	111600001	111700000	636
5	111700001	111800000	598
5	111800001	111900000	555
5	111900001	112000000	568
5	112000001	112100000	446
5	112100001	112200000	399
5	112200001	112300000	340
5	112300001	112400000	289
5	112400001	112500000	439
5	112500001	112600000	439
5	112600001	112700000	468
5	112700001	112800000	565
5	112800001	112900000	620
5	112900001	113000000	686
5	113000001	113100000	812
5	113100001	113200000	901
5	113200001	113300000	918
5	113300001	113400000	937
5	113400001	113500000	950
5	113500001	113600000	998
5	113600001	113700000	1020
5	113700001	113800000	987
5	113800001	113900000	979
5	113900001	114000000	964
5	114000001	114100000	934
5	114100001	114200000	910
5	114200001	114300000	899
5	114300001	114400000	839
5	114400001	114500000	721
5	114500001	114600000	619
5	114600001	114700000	493
5	114700001	114800000	452
5	114800001	114900000	484
5	114900001	115000000	498
5	115000001	115100000	611
5	115100001	115200000	676
5	115200001	115300000	759
5	115300001	115400000	763
5	115400001	115500000	848
5	115500001	115600000	930
5	115600001	115700000	981
5	115700001	115800000	968
5	115800001	115900000	979
5	115900001	116000000	1024
5	116000001	116100000	1045
5	116100001	116200000	1051
5	116200001	116300000	1085
5	116300001	116400000	1111
5	116400001	116500000	1153
5	116500001	116600000	1114
5	116600001	116700000	NaN
5	116700001	116800000	1135
5	116800001	116900000	NaN
5	116900001	117000000	1043
5	117000001	117100000	1095
5	117100001	117200000	1003
5	117200001	117300000	NaN
5	117300001	117400000	1033
5	117400001	117500000	1026
5	117500001	117600000	1010
5	117600001	117700000	949
5	117700001	117800000	965
5	117800001	117900000	923
5	117900001	118000000	885
5	118000001	118100000	832
5	118100001	118200000	700
5	118200001	118300000	554
5	118300001	118400000	447
5	118400001	118500000	443
5	118500001	118600000	381
5	118600001	118700000	355
5	118700001	118800000	296
5	118800001	118900000	472
5	118900001	119000000	531
5	119000001	119100000	644
5	119100001	119200000	777
5	119200001	119300000	868
5	119300001	119400000	899
5	119400001	119500000	946
5	119500001	119600000	918
5	119600001	119700000	970
5	119700001	119800000	991
5	119800001	119900000	996
5	119900001	120000000	975
5	120000001	120100000	1054
5	120100001	120200000	1054
5	120200001	120300000	1106
5	120300001	120400000	1115
5	120400001	120500000	1087
5	120500001	120600000	1064
5	120600001	120700000	1046
5	120700001	120800000	1011
5	120800001	120900000	1009
5	120900001	121000000	980
5	121000001	121100000	955
5	121100001	121200000	920
5	121200001	121300000	911
5	121300001	121400000	809
5	121400001	121500000	707
5	121500001	121600000	635
5	121600001	121700000	729
5	121700001	121800000	684
5	121800001	121900000	634
5	121900001	122000000	616
5	122000001	122100000	432
5	122100001	122200000	405
5	122200001	122300000	532
5	122300001	122400000	519
5	122400001	122500000	445
5	122500001	122600000	475
5	122600001	122700000	568
5	122700001	122800000	467
5	122800001	122900000	399
5	122900001	123000000	474
5	123000001	123100000	468
5	123100001	123200000	475
5	123200001	123300000	488
5	123300001	123400000	586
5	123400001	123500000	600
5	123500001	123600000	602
5	123600001	123700000	622
5	123700001	123800000	672
5	123800001	123900000	636
5	123900001	124000000	606
5	124000001	124100000	575
5	124100001	124200000	596
5	124200001	124300000	585
5	124300001	124400000	601
5	124400001	124500000	601
5	124500001	124600000	604
5	124600001	124700000	570
5	124700001	124800000	639
5	124800001	124900000	508
5	124900001	125000000	619
5	125000001	125100000	596
5	125100001	125200000	589
5	125200001	125300000	549
5	125300001	125400000	545
5	125400001	125500000	579
5	125500001	125600000	467
5	125600001	125700000	380
5	125700001	125800000	201
5	125800001	125900000	176
5	125900001	126000000	191
5	126000001	126100000	347
5	126100001	126200000	430
5	126200001	126300000	579
5	126300001	126400000	603
5	126400001	126500000	674
5	126500001	126600000	788
5	126600001	126700000	831
5	126700001	126800000	814
5	126800001	126900000	763
5	126900001	127000000	682
5	127000001	127100000	606
5	127100001	127200000	550
5	127200001	127300000	436
5	127300001	127400000	440
5	127400001	127500000	500
5	127500001	127600000	531
5	127600001	127700000	493
5	127700001	127800000	518
5	127800001	127900000	605
5	127900001	128000000	686
5	128000001	128100000	736
5	128100001	128200000	839
5	128200001	128300000	899
5	128300001	128400000	962
5	128400001	128500000	958
5	128500001	128600000	985
5	128600001	128700000	1004
